Month,DayofMonth,DayOfWeek,DepTime,FlightNum,ActualElapsedTime,AirTime,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,UniqueCarrier,Origin,Dest,DELAYED
-0.08622174908963169,1.0519715316024296,-1.4764338928028469,-1.3005339701481928,2.5807680090888248,-1.2592490445867788,-1.2632745029745764,-0.21659184353471192,-1.1624149139350815,-0.08074123129332564,-0.3404651643574284,0.0,0.0,0.7916892653133055,-0.10463364174473404,-0.6851537812750934,0
1.3923007900633966,-0.5338928605242305,1.5266570395828098,-0.48626029574856894,0.410395873633697,-0.552075195697184,-0.7148770742242448,-0.14575546622914334,-0.6074538798026885,0.13081338520561048,0.8539827833184341,0.0,0.0,1.0966551573045507,1.020725455997069,0.012874106249777908,1
-0.08622174908963169,0.48559139155719394,-0.47540358200762806,-0.05115222545869358,-1.0746411883104503,0.4945421006594162,0.5745979609454541,-0.2874282208402805,0.64686243872225,0.13081338520561048,-0.44000249333041697,0.0,0.0,0.4867233733220603,0.8000668093810294,0.3618880500122135,0
-1.5647442882426599,-0.194064776497089,1.5266570395828098,-1.3129656292993321,0.4407204344085191,2.545346262439241,2.8422954365887176,-0.2874282208402805,2.384812511130591,-0.715405080790134,-0.8381518092223711,0.0,0.0,-1.0381060866341658,-1.2741244688097453,0.012874106249777908,0
1.3923007900633966,-1.2135490285785133,-1.4764338928028469,0.6097976527435457,-0.7973880612263622,1.1168550876822594,1.1081738375673984,-0.3228464094930648,1.2261791295250302,0.3423680017045466,0.25675880948050284,0.0,0.0,-0.12320841066043012,-0.10463364174473404,0.7807047825271363,0
-0.08622174908963169,0.25903933553909964,-1.4764338928028469,-0.2645623742199182,-1.0616449479783838,-0.8915186431641895,-0.8038063869945689,-0.3582645981458491,-0.7187940245816011,-0.503850464291198,-0.6390771512763941,0.0,0.0,0.4867233733220603,-0.8990047695624774,-1.2203084950441614,0
-0.08622174908963169,-1.5533771126056548,1.0261418841852004,0.9516682793998763,0.1617344752801554,-0.04291002449667581,0.041022084323509726,-0.004082711618006144,0.20498123913094018,-0.503850464291198,-0.3404651643574284,0.0,0.0,2.0115528332782864,-0.8328071755776655,-0.10346387500436731,0
0.5051872665715796,1.5050756436386183,-0.47540358200762806,-0.22105156719093064,0.14180690677098656,0.5652594855483757,0.396739335404806,-0.464519164104202,0.43983935702395915,-0.08074123129332564,1.3516694281833768,0.0,0.0,1.0966551573045507,-1.0975975515169134,1.152986322540401,0
1.096596282232791,1.6183516716476654,-0.9759187374052375,-0.46968475021371653,-0.7038151308354824,-0.82080125827523,-0.8334494912513436,-0.3936827867986334,-0.8266547898361729,-0.29229584779226175,-0.04185317743846279,0.0,0.0,-0.42817430265167533,-0.7445437169312495,1.7812114213127852,0
0.20948275874097397,-1.4401010845966078,-0.9759187374052375,-0.8654258998583175,0.18772695594428865,-1.0470968899199002,-0.9372003561500549,-0.4291009754514177,-0.9571315219989612,-0.503850464291198,-0.8381518092223711,0.0,0.0,-1.3430719786254108,-0.36942401768398186,-1.3366464762983066,0
0.20948275874097397,1.5050756436386183,1.5266570395828098,-0.8737136726257436,-1.0529807877570059,-0.8915186431641895,-0.8630925955081182,-0.004082711618006144,-0.8684073441282651,-0.29229584779226175,-0.3404651643574284,0.0,0.0,0.4867233733220603,-0.06050191242152606,0.9901131487845977,0
1.096596282232791,-0.5338928605242305,0.025111573389981386,-1.0809079918113986,-0.716811371167549,0.8056985941708378,0.7820996907428769,-0.3936827867986334,0.5407413632298488,-0.08074123129332564,0.4558334674264799,0.0,0.0,-0.42817430265167533,-1.0534658221937054,-0.3826750300143158,0
-1.2690397804120543,-0.194064776497089,-0.47540358200762806,1.4240713271431695,-0.7601321722744379,-0.08534045543005149,-0.06272878057520169,-0.4291009754514177,-0.09772477948672874,-0.08074123129332564,-0.14139050641145134,0.0,0.0,1.7065869412870411,0.3587495161489496,0.12921208750392313,0
-1.2690397804120543,-1.666653140614702,0.025111573389981386,0.008934127105146352,-0.13891188440165272,-0.0711969784522596,-0.4332675837848853,0.5271901181737583,-0.3325828973797477,-0.08074123129332564,2.446580046886251,0.0,0.0,-1.3430719786254108,-1.2299927394865373,-1.1970408987933323,1
1.6880052978940023,0.25903933553909964,-0.9759187374052375,-0.8571381270908913,-0.890960991617242,-1.0046664589865246,-0.892735699764893,-0.2874282208402805,-0.9519124527124496,-0.9269596972890701,-0.6390771512763941,0.0,0.0,-1.0381060866341658,1.064857185320277,0.8970427637812816,0
1.3923007900633966,-0.5338928605242305,1.5266570395828098,-0.4178861704173028,0.5559537653528432,-0.45307085685264076,-0.5221968965552094,-0.03950090027079044,-0.25603654784424523,-0.29229584779226175,0.4558334674264799,0.0,0.0,-1.0381060866341658,0.9765937266738612,1.152986322540401,1
-0.677630764750843,1.0519715316024296,-0.47540358200762806,1.1443589962425353,0.24924249351607072,0.918846409993173,0.871029003513201,-0.4291009754514177,0.8382283125610062,1.4001410841992272,-0.04185317743846279,0.0,0.0,1.0966551573045507,-1.2741244688097453,-0.45247781876680293,0
-1.5647442882426599,0.14576330753005245,-0.47540358200762806,1.674776453357812,-1.1240269015723037,2.757498417106119,2.88676009297388,-0.3936827867986334,3.026758033371509,0.13081338520561048,-0.04185317743846279,0.0,0.0,-0.12320841066043012,0.8883302680274453,1.4321974775503494,1
1.6880052978940023,-1.1002730005694663,0.025111573389981386,0.7382581306386518,-1.0789732684211393,-0.21263174823017852,-0.3888029273997233,-0.2874282208402805,-0.4073895571530797,0.13081338520561048,1.0530574412644111,0.0,0.0,-0.7331401946429206,-0.9210706342240814,-1.1970408987933323,1
-0.677630764750843,1.278523587620524,0.5256267287875909,-1.1057713101136772,0.11754725815112883,-0.8915186431641895,-0.7593417306094068,-0.2874282208402805,-0.690958988386873,-0.29229584779226175,-1.0372264671683482,0.0,0.0,-1.0381060866341658,-0.8990047695624774,-1.2435760912949905,0
-0.38192625692023735,0.37231536354814676,1.0261418841852004,-1.5408793804035525,-0.9204191363699263,-0.8490882122308138,-0.7445201784810195,-0.464519164104202,-0.7744640969710576,-0.29229584779226175,-0.8381518092223711,0.0,0.0,-1.3430719786254108,-0.6121485289616256,-1.4297168613016227,0
-0.677630764750843,1.0519715316024296,-0.47540358200762806,1.4137116111838868,-0.2428818070581858,-0.5096447647638083,-0.5370184486835967,0.9876265706599541,-0.47871683740207066,-0.08074123129332564,0.057684151534525746,0.0,0.0,1.0966551573045507,-0.6342143936232296,-0.45247781876680293,1
-1.5647442882426599,0.7121434475752882,-1.4764338928028469,-1.2404476175843528,-0.7826589888500199,-0.7642273503640624,-0.8779141476365055,-0.2874282208402805,-0.8370929284091959,-0.29229584779226175,0.654908125372457,0.0,0.0,-1.0381060866341658,-0.7445437169312495,-0.49901301126846104,1
1.096596282232791,0.25903933553909964,0.025111573389981386,-0.01592919119713224,-1.083305348531828,-0.3116360870747218,-0.2702305103726245,0.03133547703477815,-0.28561127380114393,0.13081338520561048,-0.44000249333041697,0.0,0.0,1.7065869412870411,3.425904704111903,1.734676228811127,1
-0.38192625692023735,-0.9869969725604191,-1.4764338928028469,-1.4310663912351556,-0.3243249131391367,0.7491246862596702,0.7524565864861023,-0.3936827867986334,0.7129706496847295,0.13081338520561048,0.1572214805075143,0.0,0.0,1.0966551573045507,-0.9210706342240814,-1.2668436875458193,0
-0.08622174908963169,1.1652475596114769,-0.9759187374052375,-1.286030367805197,-0.6197727766881181,-0.0570535014744677,0.02620053219512238,-0.3582645981458491,0.046669470773423684,0.3423680017045466,-0.7386144802493826,0.0,0.0,1.7065869412870411,0.9324619973506533,0.012874106249777908,0
-0.38192625692023735,0.48559139155719394,1.5266570395828098,0.520704095493714,0.03263848798162683,0.4803986236816243,0.3374531268912566,5.025300077077365,0.22933689580132735,-0.08074123129332564,1.1525947702373998,0.0,0.0,1.0966551573045507,-1.0534658221937054,-0.6153509925226063,1
1.3923007900633966,-1.666653140614702,0.025111573389981386,1.5981145552591196,-0.9793354258752951,-0.7500838733862705,-0.8779141476365055,-0.2874282208402805,-0.8701470338904357,-0.08074123129332564,0.654908125372457,0.0,0.0,-0.7331401946429206,-0.9210706342240814,-0.6153509925226063,1
0.8008917744021853,-1.1002730005694663,0.025111573389981386,0.1912651279885227,0.8150121559720381,0.25410299203695397,0.07066518858028441,-0.4291009754514177,0.11625706126024413,2.4579141666939077,0.1572214805075143,0.0,0.0,1.0966551573045507,-1.0975975515169134,-0.6153509925226063,0
1.3923007900633966,0.9386955035933825,1.0261418841852004,-0.4572530910625773,-0.1579730368886838,2.262476722883403,2.2642549035816115,2.1210086075490517,1.9133565855823822,-0.503850464291198,0.9535201122914226,0.0,0.0,-0.12320841066043012,-0.10463364174473404,0.9668455525337687,1
0.20948275874097397,0.25903933553909964,-0.47540358200762806,-1.29017425418891,-0.6197727766881181,-0.014623070541092022,0.07066518858028441,-0.4291009754514177,0.046669470773423684,-0.503850464291198,-0.3404651643574284,0.0,0.0,1.7065869412870411,0.9324619973506533,0.012874106249777908,0
-0.677630764750843,-1.5533771126056548,-1.4764338928028469,-0.8882172749687395,-0.913487808192824,0.918846409993173,1.0192445247970745,-0.2874282208402805,0.8817205566152689,0.7654772347024189,-0.7386144802493826,0.0,0.0,-1.0381060866341658,0.9103961326890493,0.9901131487845977,0
